Columns Steel - Data,,,,,,,,,,,,,,,,,
Mark,Type Mark,Family,Type,Classification.MasterFormat.Description,Classification.MasterFormat.Number,Count,Base Level,Base Offset,Top Level,Top Offset,Length,Column Location Mark,BHE_Material,Workset,BHE_Material Grade,Tonnage By Volume,
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1E2(-494.229)-115(-690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1E2(-494.229)-16(690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,0,11210,1E2(-494.229)-15(-690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.030 m³,0.235014
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1E2(-494.229)-14(690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-635,10575,1E2(-494.229)-13(-690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.221701
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1E2(-720.001)-12(1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1E2(-720.001)-11(-1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1E1(-219.057)-116(-690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1E1(-219.057)-117(690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1E1(1200.173)-12(1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1E1(1200.173)-11(-1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-762.6,10447.4,1E1(-219.057)-120(-690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219026
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-762.6,10447.4,1E1(-219.057)-121(690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219026
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-763,18177,1E1(-219.057)-112(690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.049 m³,0.381074
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-763,18177,1E1(-219.057)-111(-690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.049 m³,0.381074
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1ND(-1710.770)-120(-690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1ND(-1710.770)-121(690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1D(1905.000)-125(1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1D(1905.000)-124(-1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-763,18177,1ND(-1710.770)-110(690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.049 m³,0.381074
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-160,18780,1ND(-1710.770)-19(-690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.050 m³,0.393716
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1ND(-1710.770)-16(690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-160,11050,1ND(-1710.770)-15(-690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.030 m³,0.231659
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1D(1905.000)-12(1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS202,BHE_StructuralColumns_CircularHollowSections-Column,CHS114.3x8,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1D(1905.000)-11(-1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.219018
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,0,18940,1E1(-219.057)-114(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.077 m³,0.605929
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-625,18315,1ND(-1710.770)-114(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.075 m³,0.585934
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-625,18315,1E1(-219.057)-115(370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.075 m³,0.585934
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-625,18315,1ND(-1710.770)-115(370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.075 m³,0.585934
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-625,18315,1ND(-1710.770)-113(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.075 m³,0.585934
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-625,10585,1ND(-1710.770)-113(370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.043 m³,0.338635
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-625,10585,1ND(-1710.770)-112b(-283.609),Steel,BHE_ELEM_New Structure Turbine Hall,,0.043 m³,0.338635
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,0,18940,1D1(-2565.599)-114(370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.077 m³,0.605929
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,0,18940,1D1(-2565.599)-113(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.077 m³,0.605929
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,0,11210,1D1(-2565.613)-113(370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.046 m³,0.35863
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-625,10585,1D1(-2565.613)-112(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.043 m³,0.338635
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-625,10585,1D1(-2565.613)-19(320.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.043 m³,0.338635
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-625,10585,1D1(-2565.613)-18(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.043 m³,0.338635
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-763,18177,1E2(-494.229)-115(370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.074 m³,0.581519
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-763,18177,1E2(-494.229)-114(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.074 m³,0.581519
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,0,11210,1E2(-494.229)-113(370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.046 m³,0.35863
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,0,11210,1E2(-494.229)-112b(-283.609),Steel,BHE_ELEM_New Structure Turbine Hall,,0.046 m³,0.35863
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,0,11210,1E2(-494.229)-19(320.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.046 m³,0.35863
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,0,11210,1E2(-494.229)-18(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.046 m³,0.35863
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,0,18940,1E1(-219.057)-113(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.077 m³,0.605929
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,0,11210,1E1(-219.057)-113(370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.046 m³,0.35863
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,0,11210,1E1(-219.057)-112b(-283.609),Steel,BHE_ELEM_New Structure Turbine Hall,,0.046 m³,0.35863
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,0,11210,1E1(-219.057)-19(320.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.046 m³,0.35863
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,0,11210,1E1(-219.057)-18(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.046 m³,0.35863
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-160,11050,1ND(-1710.770)-19(320.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.045 m³,0.353512
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-160,11050,1ND(-1710.770)-18(-370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.045 m³,0.353512
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,-625,18315,1ND(-1710.770)-114(370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.075 m³,0.585934
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,-160,LEVEL 03 SSL,0,18940,1E1(-219.057)-114(370.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.077 m³,0.605929
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-763,10447,1D1(-2565.599)-111(690.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.043 m³,0.334221
,100-CS201,BHE_StructuralColumns_CircularHollowSections-Column,CHS139.7x10,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-160,LEVEL 03 SSL,-625,10585,1D1(-2565.599)-110(-682.500),Steel,BHE_ELEM_New Structure Turbine Hall,,0.043 m³,0.338635
,,BHE_StructuralColumns_L-UnequalLegAngles-Column,L125x75x8,,,1,EXISTING - LEVEL 01,-2100,EXISTING - LEVEL 01,-449,1651,1C-123(-4500.000),Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.003 m³,0.019907
,,BHE_StructuralColumns_L-UnequalLegAngles-Column,L125x75x8,,,1,EXISTING - LEVEL 01,-2100,EXISTING - LEVEL 01,-282.152,1817.848,1C-123(-2250.000),Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.003 m³,0.021919
,,BHE_StructuralColumns_L-UnequalLegAngles-Column,L125x75x8,,,1,EXISTING - LEVEL 01,-2100,EXISTING - LEVEL 01,-449,1651,1C-124(2250.000),Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.003 m³,0.019907
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NB(1732.517)-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NB(1732.517)-14,Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NC-14,Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NC-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NB(1732.517)-16/15(2163.175),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NB(1732.517)-14/13(-2141.247),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,Bz(-2422.242)-1N4(-2039.572),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,Bz(-2422.210)-1N4(2039.572),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1N4(2039.572)-1NH(982.210),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1N4(-2039.572)-1NH(982.210),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NC-16/15(2163.175),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NC-14/13(-2141.247),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,Bz(-752.500)-14/13(1071.116),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NH(-687.500)-14/13(1071.116),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,Bz(-2156.600)-16/15(-488.287),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NB(2841.105)-14/13(-192.229),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NC(-741.168)-14/13(-192.229),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,175,4585,1NC-16/15(-488.287),Steel,BHE_ELEM_New Structure Turbine Hall,,0.028 m³,0.215954
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 05 SSL,310,LEVEL 05 SSL,1380,1070,1NB(2612.800)-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.006 m³,0.050397
,100-CS200,BHE_StructuralColumns_SquareHollowSections-Column,SHS160x160x10,Structural Steel Framing,05 12 00,1,LEVEL 05 SSL,310,LEVEL 05 SSL,1380,1070,1NB(2612.800)-125,Steel,BHE_ELEM_New Structure Turbine Hall,,0.006 m³,0.050397
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,-800,4260,1G-113/112(400.000),Steel,BHE_ELEM_Existing Structure Boiler Annex_Removed,,0.061 m³,0.480714
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 01,-800,EXISTING - LEVEL 03,0,1600,1G-113/112(400.000),Steel,BHE_ELEM_Existing Structure Boiler Annex_Removed,,0.023 m³,0.18055
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 03,0,EXISTING - LEVEL 07,-200,10000,1G-113/112(400.000),Steel,BHE_ELEM_Existing Structure Boiler Annex_Removed,,0.144 m³,1.128437
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,-800,4260,1G-112b,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.480714
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 01,-800,EXISTING - LEVEL 03,0,1600,1G-112b,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.023 m³,0.18055
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1G-112b,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.072 m³,0.564219
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,-800,4260,1G-18c,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.480714
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 01,-800,EXISTING - LEVEL 03,0,1600,1G-18c,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.023 m³,0.18055
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 05,0,4940,1G-18c,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.071 m³,0.557448
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,-800,4260,1G-19/18(-700.305),Steel,BHE_ELEM_Existing Structure Boiler Annex_Removed,,0.061 m³,0.480714
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 01,-800,EXISTING - LEVEL 03,0,1600,1G-19/18(-700.305),Steel,BHE_ELEM_Existing Structure Boiler Annex_Removed,,0.023 m³,0.18055
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 03,0,EXISTING - LEVEL 07,-200,10000,1G-19/18(-700.305),Steel,BHE_ELEM_Existing Structure Boiler Annex_Removed,,0.144 m³,1.128437
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-50,9950,1E-118/117(2000.000),Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.143 m³,1.122795
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-50,9950,1E-1N16(-750.000),Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.143 m³,1.122795
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-50,9950,1.00E-116,Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.143 m³,1.122795
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-50,9950,1E-114/113(2000.000),Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.143 m³,1.122795
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-50,9950,1E-113/112(-750.000),Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.143 m³,1.122795
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-50,9950,1.00E-112,Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.143 m³,1.122795
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-50,9950,1E-19b(2000.000),Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.143 m³,1.122795
,,BHE_StructuralColumns_RectangularHollowSections-Column,TBC Section,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-50,9950,1E-19/18(-750.000),Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.143 m³,1.122795
